timestamp,monitor_mac,target_mac,rssi,anchor_position_x,anchor_position_y
1725551322.8238978,24a1602ccfab,342eb61ec446,-60.0,0.3818080724876424,7.468789126853377
1725551322.8346798,d8bfc0117c7d,342eb61ec446,-81.0,7.559783772652386,7.912518533772651
1725551322.8356771,24a1602ccfab,342eb61ec446,-59.0,0.3818080724876424,7.468789126853377
1725551322.8376727,a4cf12fdaea9,342eb61ec446,-53.0,0.3818080724876424,0.3952203459637541
1725551322.8386738,a4cf12fdaea9,342eb61ec446,-60.0,0.3818080724876424,0.3952203459637541
1725551323.2361546,24a1602ccfab,342eb61ec446,-59.0,0.3818080724876424,7.468789126853377
1725551323.2491066,a4cf12fdaea9,342eb61ec446,-57.0,0.3818080724876424,0.3952203459637541
1725551323.2567983,d8bfc0117c7d,342eb61ec446,-82.0,7.559783772652386,7.912518533772651
1725551323.2844148,24a1602ccfab,342eb61ec446,-59.0,0.3818080724876424,7.468789126853377
1725551323.3005133,d8bfc0117c7d,342eb61ec446,-81.0,7.559783772652386,7.912518533772651
1725551323.3097682,24a1602ccfab,342eb61ec446,-59.0,0.3818080724876424,7.468789126853377
1725551323.3133287,a4cf12fdaea9,342eb61ec446,-58.0,0.3818080724876424,0.3952203459637541
1725551323.3153212,24a1602ccfab,342eb61ec446,-59.0,0.3818080724876424,7.468789126853377
1725551323.3173158,24a1602ccfab,342eb61ec446,-59.0,0.3818080724876424,7.468789126853377
1725551323.318316,a4cf12fdaea9,342eb61ec446,-57.0,0.3818080724876424,0.3952203459637541
1725551323.3300254,d8bfc0117c7d,342eb61ec446,-82.0,7.559783772652386,7.912518533772651
1725551323.3310227,a4cf12fdaea9,342eb61ec446,-58.0,0.3818080724876424,0.3952203459637541
1725551323.333052,24a1602ccfab,342eb61ec446,-60.0,0.3818080724876424,7.468789126853377
1725551323.3340347,24a1602ccfab,342eb61ec446,-59.0,0.3818080724876424,7.468789126853377
1725551323.3563714,a4cf12fdaea9,342eb61ec446,-58.0,0.3818080724876424,0.3952203459637541
1725551323.3630338,24a1602ccfab,342eb61ec446,-59.0,0.3818080724876424,7.468789126853377
1725551323.391549,24a1602ccfab,342eb61ec446,-60.0,0.3818080724876424,7.468789126853377
1725551323.4057455,d8bfc0117c7d,342eb61ec446,-83.0,7.559783772652386,7.912518533772651
1725551323.408753,a4cf12fdaea9,342eb61ec446,-52.0,0.3818080724876424,0.3952203459637541
1725551323.4117427,24a1602ccfab,342eb61ec446,-60.0,0.3818080724876424,7.468789126853377
1725551323.4245045,24a1602ccfab,342eb61ec446,-62.0,0.3818080724876424,7.468789126853377
1725551323.431503,a4cf12fdaea9,342eb61ec446,-53.0,0.3818080724876424,0.3952203459637541
1725551323.4417722,24a1602ccfab,342eb61ec446,-63.0,0.3818080724876424,7.468789126853377
1725551323.4470725,24a1602ccfab,342eb61ec446,-56.0,0.3818080724876424,7.468789126853377
1725551323.4551642,a4cf12fdaea9,342eb61ec446,-58.0,0.3818080724876424,0.3952203459637541
1725551323.6770678,24a1602ccfab,342eb61ec446,-59.0,0.3818080724876424,7.468789126853377
1725551323.6872094,d8bfc0117c7d,342eb61ec446,-79.0,7.559783772652386,7.912518533772651
1725551323.692209,24a1602ccfab,342eb61ec446,-59.0,0.3818080724876424,7.468789126853377
1725551323.834406,d8bfc0117c7d,342eb61ec446,-80.0,7.559783772652386,7.912518533772651
1725551323.8374174,a4cf12fdaea9,342eb61ec446,-57.0,0.3818080724876424,0.3952203459637541
1725551323.8463552,24a1602ccfab,342eb61ec446,-60.0,0.3818080724876424,7.468789126853377
1725551323.8483596,d8bfc0117c7d,342eb61ec446,-80.0,7.559783772652386,7.912518533772651
1725551323.8771782,d8bfc0117c7d,342eb61ec446,-80.0,7.559783772652386,7.912518533772651
1725551323.8792255,24a1602ccfab,342eb61ec446,-60.0,0.3818080724876424,7.468789126853377
1725551323.889311,a4cf12fdaea9,342eb61ec446,-58.0,0.3818080724876424,0.3952203459637541
1725551323.8903067,24a1602ccfab,342eb61ec446,-59.0,0.3818080724876424,7.468789126853377
1725551323.8913064,a4cf12fdaea9,342eb61ec446,-58.0,0.3818080724876424,0.3952203459637541
1725551323.8930438,d8bfc0117c7d,342eb61ec446,-80.0,7.559783772652386,7.912518533772651
1725551323.9332588,24a1602ccfab,342eb61ec446,-60.0,0.3818080724876424,7.468789126853377
1725551323.9432175,d8bfc0117c7d,342eb61ec446,-82.0,7.559783772652386,7.912518533772651
1725551323.9471865,24a1602ccfab,342eb61ec446,-61.0,0.3818080724876424,7.468789126853377
1725551323.9491858,a4cf12fdaea9,342eb61ec446,-58.0,0.3818080724876424,0.3952203459637541
1725551323.9511871,a4cf12fdaea9,342eb61ec446,-58.0,0.3818080724876424,0.3952203459637541
1725551324.0590572,24a1602ccfab,342eb61ec446,-59.0,0.3818080724876424,7.468789126853377
1725551324.068675,d8bfc0117c7d,342eb61ec446,-81.0,7.559783772652386,7.912518533772651
1725551324.0810552,a4cf12fdaea9,342eb61ec446,-58.0,0.3818080724876424,0.3952203459637541
1725551324.3791742,24a1602ccfab,342eb61ec446,-60.0,0.3818080724876424,7.468789126853377
1725551324.3890672,d8bfc0117c7d,342eb61ec446,-85.0,7.559783772652386,7.912518533772651
1725551324.7277815,24a1602ccfab,342eb61ec446,-61.0,0.3818080724876424,7.468789126853377
1725551324.7377985,a4cf12fdaea9,342eb61ec446,-58.0,0.3818080724876424,0.3952203459637541
1725551324.739784,d8bfc0117c7d,342eb61ec446,-84.0,7.559783772652386,7.912518533772651
1725551324.7417817,a4cf12fdaea9,342eb61ec446,-58.0,0.3818080724876424,0.3952203459637541
1725551324.9374504,24a1602ccfab,342eb61ec446,-48.0,0.3818080724876424,7.468789126853377
1725551324.947466,a4cf12fdaea9,342eb61ec446,-60.0,0.3818080724876424,0.3952203459637541
1725551324.9494648,24a1602ccfab,342eb61ec446,-53.0,0.3818080724876424,7.468789126853377
1725551325.0990982,24a1602ccfab,342eb61ec446,-49.0,0.3818080724876424,7.468789126853377
1725551325.111302,a4cf12fdaea9,342eb61ec446,-65.0,0.3818080724876424,0.3952203459637541
1725551325.1141636,d8bfc0117c7d,342eb61ec446,-79.0,7.559783772652386,7.912518533772651
1725551325.1229122,24a1602ccfab,342eb61ec446,-49.0,0.3818080724876424,7.468789126853377
1725551325.1387503,d8bfc0117c7d,342eb61ec446,-78.0,7.559783772652386,7.912518533772651
1725551325.139713,24a1602ccfab,342eb61ec446,-49.0,0.3818080724876424,7.468789126853377
1725551325.141711,a4cf12fdaea9,342eb61ec446,-69.0,0.3818080724876424,0.3952203459637541
1725551325.1459649,d8bfc0117c7d,342eb61ec446,-78.0,7.559783772652386,7.912518533772651
1725551325.1562,24a1602ccfab,342eb61ec446,-43.0,0.3818080724876424,7.468789126853377
1725551325.1581988,d8bfc0117c7d,342eb61ec446,-76.0,7.559783772652386,7.912518533772651
1725551325.1633933,a4cf12fdaea9,342eb61ec446,-77.0,0.3818080724876424,0.3952203459637541
1725551325.1715472,d8bfc0117c7d,342eb61ec446,-76.0,7.559783772652386,7.912518533772651
1725551325.1978283,24a1602ccfab,342eb61ec446,-51.0,0.3818080724876424,7.468789126853377
1725551325.200862,24a1602ccfab,342eb61ec446,-53.0,0.3818080724876424,7.468789126853377
1725551325.2102134,a4cf12fdaea9,342eb61ec446,-64.0,0.3818080724876424,0.3952203459637541
1725551325.2137957,d8bfc0117c7d,342eb61ec446,-76.0,7.559783772652386,7.912518533772651
1725551325.2147908,a4cf12fdaea9,342eb61ec446,-64.0,0.3818080724876424,0.3952203459637541
1725551325.2167914,a4cf12fdaea9,342eb61ec446,-65.0,0.3818080724876424,0.3952203459637541
1725551325.2178056,d8bfc0117c7d,342eb61ec446,-76.0,7.559783772652386,7.912518533772651
1725551325.2187912,d8bfc0117c7d,342eb61ec446,-72.0,7.559783772652386,7.912518533772651
1725551325.2207928,24a1602ccfab,342eb61ec446,-51.0,0.3818080724876424,7.468789126853377
1725551325.232842,d8bfc0117c7d,342eb61ec446,-72.0,7.559783772652386,7.912518533772651
1725551325.2348392,a4cf12fdaea9,342eb61ec446,-64.0,0.3818080724876424,0.3952203459637541
1725551325.235835,d8bfc0117c7d,342eb61ec446,-72.0,7.559783772652386,7.912518533772651
1725551325.2487726,24a1602ccfab,342eb61ec446,-51.0,0.3818080724876424,7.468789126853377
1725551325.2503114,d8bfc0117c7d,342eb61ec446,-77.0,7.559783772652386,7.912518533772651
1725551325.2523139,a4cf12fdaea9,342eb61ec446,-64.0,0.3818080724876424,0.3952203459637541
1725551325.2629197,24a1602ccfab,342eb61ec446,-51.0,0.3818080724876424,7.468789126853377
1725551325.4216478,24a1602ccfab,342eb61ec446,-61.0,0.3818080724876424,7.468789126853377
1725551325.4415758,a4cf12fdaea9,342eb61ec446,-65.0,0.3818080724876424,0.3952203459637541
1725551325.4528859,d8bfc0117c7d,342eb61ec446,-75.0,7.559783772652386,7.912518533772651
1725551325.4570143,a4cf12fdaea9,342eb61ec446,-65.0,0.3818080724876424,0.3952203459637541
1725551325.7007942,a4cf12fdaea9,342eb61ec446,-55.0,0.3818080724876424,0.3952203459637541
1725551325.7127516,24a1602ccfab,342eb61ec446,-56.0,0.3818080724876424,7.468789126853377
1725551325.7147498,d8bfc0117c7d,342eb61ec446,-82.0,7.559783772652386,7.912518533772651
1725551325.725822,24a1602ccfab,342eb61ec446,-53.0,0.3818080724876424,7.468789126853377
1725551325.7298203,a4cf12fdaea9,342eb61ec446,-55.0,0.3818080724876424,0.3952203459637541
1725551325.7318168,d8bfc0117c7d,342eb61ec446,-84.0,7.559783772652386,7.912518533772651
1725551325.7328172,a4cf12fdaea9,342eb61ec446,-55.0,0.3818080724876424,0.3952203459637541
1725551325.7439797,d8bfc0117c7d,342eb61ec446,-84.0,7.559783772652386,7.912518533772651
1725551325.7476735,a4cf12fdaea9,342eb61ec446,-55.0,0.3818080724876424,0.3952203459637541
1725551325.7486737,24a1602ccfab,342eb61ec446,-52.0,0.3818080724876424,7.468789126853377
1725551325.7579618,a4cf12fdaea9,342eb61ec446,-52.0,0.3818080724876424,0.3952203459637541
1725551325.7599595,24a1602ccfab,342eb61ec446,-51.0,0.3818080724876424,7.468789126853377
1725551325.7629614,a4cf12fdaea9,342eb61ec446,-52.0,0.3818080724876424,0.3952203459637541
1725551325.764961,d8bfc0117c7d,342eb61ec446,-83.0,7.559783772652386,7.912518533772651
1725551325.7872415,24a1602ccfab,342eb61ec446,-54.0,0.3818080724876424,7.468789126853377
1725551325.7903023,a4cf12fdaea9,342eb61ec446,-56.0,0.3818080724876424,0.3952203459637541
1725551325.7922404,24a1602ccfab,342eb61ec446,-51.0,0.3818080724876424,7.468789126853377
1725551325.7939699,a4cf12fdaea9,342eb61ec446,-56.0,0.3818080724876424,0.3952203459637541
1725551325.8064141,24a1602ccfab,342eb61ec446,-54.0,0.3818080724876424,7.468789126853377
1725551325.808414,a4cf12fdaea9,342eb61ec446,-58.0,0.3818080724876424,0.3952203459637541
1725551325.810421,d8bfc0117c7d,342eb61ec446,-84.0,7.559783772652386,7.912518533772651
1725551325.9146488,24a1602ccfab,342eb61ec446,-61.0,0.3818080724876424,7.468789126853377
1725551325.9244974,a4cf12fdaea9,342eb61ec446,-61.0,0.3818080724876424,0.3952203459637541
1725551325.927511,d8bfc0117c7d,342eb61ec446,-83.0,7.559783772652386,7.912518533772651
1725551325.9304965,a4cf12fdaea9,342eb61ec446,-61.0,0.3818080724876424,0.3952203459637541
1725551326.1054766,a4cf12fdaea9,342eb61ec446,-63.0,0.3818080724876424,0.3952203459637541
1725551326.1225665,24a1602ccfab,342eb61ec446,-61.0,0.3818080724876424,7.468789126853377
1725551326.2388294,a4cf12fdaea9,342eb61ec446,-59.0,0.3818080724876424,0.3952203459637541
1725551326.2481182,24a1602ccfab,342eb61ec446,-62.0,0.3818080724876424,7.468789126853377
1725551326.2505376,a4cf12fdaea9,342eb61ec446,-59.0,0.3818080724876424,0.3952203459637541
1725551326.2525463,24a1602ccfab,342eb61ec446,-62.0,0.3818080724876424,7.468789126853377
1725551326.2535486,24a1602ccfab,342eb61ec446,-62.0,0.3818080724876424,7.468789126853377
1725551326.2545505,a4cf12fdaea9,342eb61ec446,-59.0,0.3818080724876424,0.3952203459637541
1725551326.2586188,24a1602ccfab,342eb61ec446,-60.0,0.3818080724876424,7.468789126853377
1725551326.2626805,a4cf12fdaea9,342eb61ec446,-58.0,0.3818080724876424,0.3952203459637541
1725551326.2935202,a4cf12fdaea9,342eb61ec446,-59.0,0.3818080724876424,0.3952203459637541
1725551326.2975428,24a1602ccfab,342eb61ec446,-60.0,0.3818080724876424,7.468789126853377
1725551326.3193963,24a1602ccfab,342eb61ec446,-58.0,0.3818080724876424,7.468789126853377
1725551326.3253973,a4cf12fdaea9,342eb61ec446,-58.0,0.3818080724876424,0.3952203459637541
1725551326.3385816,d8bfc0117c7d,342eb61ec446,-85.0,7.559783772652386,7.912518533772651
1725551326.3409932,a4cf12fdaea9,342eb61ec446,-58.0,0.3818080724876424,0.3952203459637541
1725551326.3537686,24a1602ccfab,342eb61ec446,-59.0,0.3818080724876424,7.468789126853377
1725551326.355717,d8bfc0117c7d,342eb61ec446,-85.0,7.559783772652386,7.912518533772651
1725551326.3681955,a4cf12fdaea9,342eb61ec446,-58.0,0.3818080724876424,0.3952203459637541
1725551326.3701959,24a1602ccfab,342eb61ec446,-59.0,0.3818080724876424,7.468789126853377
1725551326.3711932,d8bfc0117c7d,342eb61ec446,-85.0,7.559783772652386,7.912518533772651
1725551326.383841,24a1602ccfab,342eb61ec446,-59.0,0.3818080724876424,7.468789126853377
1725551326.385839,24a1602ccfab,342eb61ec446,-59.0,0.3818080724876424,7.468789126853377
1725551326.3898506,24a1602ccfab,342eb61ec446,-59.0,0.3818080724876424,7.468789126853377
1725551326.3988693,a4cf12fdaea9,342eb61ec446,-58.0,0.3818080724876424,0.3952203459637541
1725551326.4008698,d8bfc0117c7d,342eb61ec446,-83.0,7.559783772652386,7.912518533772651
1725551326.4018726,24a1602ccfab,342eb61ec446,-57.0,0.3818080724876424,7.468789126853377
1725551326.4142077,a4cf12fdaea9,342eb61ec446,-58.0,0.3818080724876424,0.3952203459637541
1725551326.4153395,d8bfc0117c7d,342eb61ec446,-83.0,7.559783772652386,7.912518533772651
1725551326.4367816,24a1602ccfab,342eb61ec446,-59.0,0.3818080724876424,7.468789126853377
1725551326.4417741,d8bfc0117c7d,342eb61ec446,-82.0,7.559783772652386,7.912518533772651
1725551326.4467745,a4cf12fdaea9,342eb61ec446,-59.0,0.3818080724876424,0.3952203459637541
1725551326.4497745,a4cf12fdaea9,342eb61ec446,-58.0,0.3818080724876424,0.3952203459637541
1725551326.46063,d8bfc0117c7d,342eb61ec446,-82.0,7.559783772652386,7.912518533772651
1725551326.7050145,24a1602ccfab,342eb61ec446,-64.0,0.3818080724876424,7.468789126853377
1725551326.7075868,a4cf12fdaea9,342eb61ec446,-58.0,0.3818080724876424,0.3952203459637541
1725551326.828936,24a1602ccfab,342eb61ec446,-63.0,0.3818080724876424,7.468789126853377
1725551326.8457036,d8bfc0117c7d,342eb61ec446,-78.0,7.559783772652386,7.912518533772651
1725551326.8526855,a4cf12fdaea9,342eb61ec446,-58.0,0.3818080724876424,0.3952203459637541
1725551326.8682756,24a1602ccfab,342eb61ec446,-63.0,0.3818080724876424,7.468789126853377
1725551326.8725946,a4cf12fdaea9,342eb61ec446,-58.0,0.3818080724876424,0.3952203459637541
1725551326.8791573,24a1602ccfab,342eb61ec446,-62.0,0.3818080724876424,7.468789126853377
1725551326.8821409,d8bfc0117c7d,342eb61ec446,-79.0,7.559783772652386,7.912518533772651
1725551326.8842633,a4cf12fdaea9,342eb61ec446,-58.0,0.3818080724876424,0.3952203459637541
1725551326.8972046,a4cf12fdaea9,342eb61ec446,-53.0,0.3818080724876424,0.3952203459637541
1725551326.900205,24a1602ccfab,342eb61ec446,-56.0,0.3818080724876424,7.468789126853377
1725551326.903222,d8bfc0117c7d,342eb61ec446,-74.0,7.559783772652386,7.912518533772651
1725551326.9092293,24a1602ccfab,342eb61ec446,-56.0,0.3818080724876424,7.468789126853377
1725551326.9112256,a4cf12fdaea9,342eb61ec446,-53.0,0.3818080724876424,0.3952203459637541
1725551326.9139116,d8bfc0117c7d,342eb61ec446,-74.0,7.559783772652386,7.912518533772651
1725551326.9148011,a4cf12fdaea9,342eb61ec446,-53.0,0.3818080724876424,0.3952203459637541
1725551326.9158006,24a1602ccfab,342eb61ec446,-65.0,0.3818080724876424,7.468789126853377
1725551326.9239113,a4cf12fdaea9,342eb61ec446,-61.0,0.3818080724876424,0.3952203459637541
1725551326.9334087,24a1602ccfab,342eb61ec446,-64.0,0.3818080724876424,7.468789126853377
1725551326.9404056,a4cf12fdaea9,342eb61ec446,-61.0,0.3818080724876424,0.3952203459637541
1725551326.9521852,24a1602ccfab,342eb61ec446,-64.0,0.3818080724876424,7.468789126853377
1725551326.9558487,a4cf12fdaea9,342eb61ec446,-61.0,0.3818080724876424,0.3952203459637541
1725551326.9578016,a4cf12fdaea9,342eb61ec446,-62.0,0.3818080724876424,0.3952203459637541
1725551326.9598029,d8bfc0117c7d,342eb61ec446,-86.0,7.559783772652386,7.912518533772651
1725551326.9618275,a4cf12fdaea9,342eb61ec446,-62.0,0.3818080724876424,0.3952203459637541
1725551326.984959,24a1602ccfab,342eb61ec446,-64.0,0.3818080724876424,7.468789126853377
1725551326.9879706,d8bfc0117c7d,342eb61ec446,-87.0,7.559783772652386,7.912518533772651
1725551326.9899154,24a1602ccfab,342eb61ec446,-63.0,0.3818080724876424,7.468789126853377
1725551326.9919329,a4cf12fdaea9,342eb61ec446,-62.0,0.3818080724876424,0.3952203459637541
1725551326.993985,a4cf12fdaea9,342eb61ec446,-61.0,0.3818080724876424,0.3952203459637541
1725551326.9979854,d8bfc0117c7d,342eb61ec446,-87.0,7.559783772652386,7.912518533772651
1725551327.011198,24a1602ccfab,342eb61ec446,-64.0,0.3818080724876424,7.468789126853377
1725551327.0199568,a4cf12fdaea9,342eb61ec446,-61.0,0.3818080724876424,0.3952203459637541
1725551327.103807,a4cf12fdaea9,342eb61ec446,-61.0,0.3818080724876424,0.3952203459637541
1725551327.1120305,24a1602ccfab,342eb61ec446,-64.0,0.3818080724876424,7.468789126853377
1725551327.1145945,d8bfc0117c7d,342eb61ec446,-86.0,7.559783772652386,7.912518533772651
1725551327.255157,24a1602ccfab,342eb61ec446,-67.0,0.3818080724876424,7.468789126853377
1725551327.4573748,24a1602ccfab,342eb61ec446,-63.0,0.3818080724876424,7.468789126853377
1725551327.4669743,a4cf12fdaea9,342eb61ec446,-61.0,0.3818080724876424,0.3952203459637541
1725551327.4744296,24a1602ccfab,342eb61ec446,-63.0,0.3818080724876424,7.468789126853377
1725551327.4890122,a4cf12fdaea9,342eb61ec446,-62.0,0.3818080724876424,0.3952203459637541
1725551327.5046685,a4cf12fdaea9,342eb61ec446,-62.0,0.3818080724876424,0.3952203459637541
1725551327.50765,24a1602ccfab,342eb61ec446,-61.0,0.3818080724876424,7.468789126853377
1725551327.5186942,a4cf12fdaea9,342eb61ec446,-62.0,0.3818080724876424,0.3952203459637541
1725551327.5206451,24a1602ccfab,342eb61ec446,-62.0,0.3818080724876424,7.468789126853377
1725551327.5360076,d8bfc0117c7d,342eb61ec446,-79.0,7.559783772652386,7.912518533772651
1725551327.5380058,24a1602ccfab,342eb61ec446,-62.0,0.3818080724876424,7.468789126853377
1725551328.806489,24a1602ccfab,342eb61ec446,-60.0,0.3818080724876424,7.468789126853377
1725551328.8136394,a4cf12fdaea9,342eb61ec446,-61.0,0.3818080724876424,0.3952203459637541
1725551328.8163896,24a1602ccfab,342eb61ec446,-62.0,0.3818080724876424,7.468789126853377
1725551328.819434,a4cf12fdaea9,342eb61ec446,-61.0,0.3818080724876424,0.3952203459637541
1725551330.615631,a4cf12fdaea9,342eb61ec446,-67.0,0.3818080724876424,0.3952203459637541
1725551330.628013,24a1602ccfab,342eb61ec446,-56.0,0.3818080724876424,7.468789126853377
1725551330.6300535,a4cf12fdaea9,342eb61ec446,-66.0,0.3818080724876424,0.3952203459637541
1725551330.633013,d8bfc0117c7d,342eb61ec446,-79.0,7.559783772652386,7.912518533772651
1725551330.6370146,d8bfc0117c7d,342eb61ec446,-77.0,7.559783772652386,7.912518533772651
1725551330.6428056,24a1602ccfab,342eb61ec446,-53.0,0.3818080724876424,7.468789126853377
1725551330.644875,a4cf12fdaea9,342eb61ec446,-67.0,0.3818080724876424,0.3952203459637541
1725551331.0633464,24a1602ccfab,342eb61ec446,-60.0,0.3818080724876424,7.468789126853377
1725551331.067538,d8bfc0117c7d,342eb61ec446,-76.0,7.559783772652386,7.912518533772651
1725551331.0747914,d8bfc0117c7d,342eb61ec446,-76.0,7.559783772652386,7.912518533772651
1725551331.0777783,24a1602ccfab,342eb61ec446,-59.0,0.3818080724876424,7.468789126853377
1725551331.0787802,a4cf12fdaea9,342eb61ec446,-64.0,0.3818080724876424,0.3952203459637541
